Season,Week,Celebrity,Rank_mean,Rank_sd,Rank_cv,Rank_CI_width
32,4,Mira Sorvino,3.878,2.3720756191029704,0.6116749920327412,7.0
32,4,Xochitl Gomez,9.568,1.1535626149917941,0.12056465457690156,4.0
32,5,Alyson Hannigan,8.884,0.75306779981029,0.08476674919071252,3.0
32,5,Ariana Madix,3.059,2.1466548691224507,0.701750529297957,5.0
32,5,Barry Williams,5.942,4.066346169618516,0.6843396448365056,9.0
32,5,Charity Lawson,4.915,1.9405000748622867,0.3948118158417674,6.0
32,5,Harry Jowsey,3.726,0.8412084353069883,0.22576715923429638,2.0
32,5,Jason Mraz,3.923,2.881557629889497,0.7345290925030581,7.0
32,5,Lele Pons,8.502,1.4539979745894112,0.1710183456350754,4.0
32,5,Mauricio Umansky,6.086,1.8772661314070862,0.3084564790350125,6.0
32,5,Mira Sorvino,5.063,2.7313900291777244,0.539480550894277,6.0
32,5,Xochitl Gomez,4.9,1.214691514531766,0.24789622745546244,4.0
32,6,Alyson Hannigan,4.863,3.443266920685512,0.7080540655326983,8.0
32,6,Ariana Madix,6.165,0.8709383063877333,0.14127142033864287,3.0
32,6,Barry Williams,7.025,1.9297925015656732,0.2747035589417328,5.0
32,6,Charity Lawson,1.273,0.4457237593730781,0.3501364959725673,1.0
32,6,Harry Jowsey,3.921,1.82155896887174,0.46456489897264475,5.0
32,6,Jason Mraz,7.087,1.0717180504123183,0.15122309163430483,3.0
32,6,Lele Pons,4.239,1.090443977500939,0.2572408533854539,3.0
32,6,Mauricio Umansky,6.5,2.501250938281934,0.3848078366587591,5.0
32,6,Xochitl Gomez,3.927,1.6475391908496095,0.41954142878777934,5.0
32,7,Alyson Hannigan,5.611,1.247892718239928,0.2224011260452554,4.0
32,7,Ariana Madix,3.5,1.512047051611254,0.4320134433175012,3.0
32,7,Barry Williams,3.135,2.216232543458986,0.7069322307684166,5.0
32,7,Charity Lawson,2.943,0.5727818774010567,0.19462517071051874,2.0
32,7,Harry Jowsey,6.017,1.6892497046217188,0.2807461699554128,4.0
32,7,Jason Mraz,6.18,2.0073937405575495,0.3248209936177265,5.0
32,7,Lele Pons,1.694,0.7752193012077065,0.4576265060258008,2.0
32,7,Xochitl Gomez,6.92,0.27142894774447635,0.03922383637925959,1.0
32,8,Alyson Hannigan,3.478,1.9050315338978367,0.5477376463191019,6.0
32,8,Ariana Madix,4.313,2.4501089841135713,0.5680753498988109,6.0
32,8,Barry Williams,6.356,0.7306146712171867,0.11494881548413888,2.0
32,8,Charity Lawson,1.814,0.8626402194125592,0.4755458761921495,2.0
32,8,Harry Jowsey,3.688,1.1661972457590595,0.31621400373076447,4.0
32,8,Jason Mraz,5.436,1.040666607029834,0.1914397731842962,4.0
32,8,Xochitl Gomez,2.915,0.7901894705698118,0.2710770053412733,3.0
32,9,Alyson Hannigan,4.133,1.466103836861653,0.354731148526894,4.0
32,9,Ariana Madix,1.903,1.7374146337617884,0.912987195881129,5.0
32,9,Charity Lawson,3.389,1.5723075879582695,0.4639444048268721,5.0
32,9,Harry Jowsey,5.316,0.7380302762683173,0.13883188041164735,2.0
32,9,Jason Mraz,3.401,0.8215070747558256,0.24154868413873146,2.0
32,9,Xochitl Gomez,2.858,1.402784304090905,0.4908272582543404,4.0
33,4,Brooks Nader,6.7,2.3309726367835024,0.3479063636990302,7.0
33,4,Chandler Kinney,7.066,1.2701406446757213,0.17975384159011057,4.0
33,4,Danny Amendola,2.97,0.8728469865113024,0.29388787424622975,4.0
33,4,Dwight Howard ,5.079,3.831114255205193,0.7543048346535131,8.0
33,4,Ilona Maher,4.977,2.406712127210744,0.4835668328733662,6.0
33,4,Jenn Tran,5.366,1.8252055707167276,0.3401426706516451,5.0
33,4,Joey Graziadei,6.599,0.7285119969703517,0.11039733247012452,3.0
33,4,Phaedra Parks,1.848,1.186719977207894,0.6421644898311114,4.0
33,4,Stephen Nedoroscik,4.395,1.486332460852613,0.33818713557511104,5.0
33,5,Chandler Kinney,2.789,0.9692359972774528,0.34752097428377654,4.0
33,5,Danny Amendola,3.973,3.173064660440965,0.7986571005388787,7.0
33,5,Dwight Howard ,3.542,1.974369300342298,0.5574165161892428,7.0
33,5,Ilona Maher,3.152,1.5834782611085645,0.5023725447679456,5.0
33,5,Jenn Tran,4.918,2.387252599742008,0.48541126468930623,7.0
33,5,Joey Graziadei,6.067,2.0066234169712907,0.3307439289552152,6.0
33,5,Phaedra Parks,6.597,0.6595650278979518,0.09997954038168133,2.0
33,5,Stephen Nedoroscik,4.962,1.1286407000590708,0.22745681178135246,4.0
33,6,Chandler Kinney,3.823,2.8708731969407695,0.7509477365788044,6.0
33,6,Danny Amendola,5.766,0.6868156344432731,0.11911474756213547,2.0
33,6,Dwight Howard ,3.301,1.2759416236752474,0.38653184600886015,3.0
33,6,Ilona Maher,4.428,1.6128910122563822,0.3642481960831938,4.0
33,6,Jenn Tran,4.101,0.4415812428013604,0.10767647959067554,2.0
33,6,Joey Graziadei,3.972,2.954309385278384,0.7437838331516576,6.0
33,6,Stephen Nedoroscik,2.609,0.6233037040701005,0.23890521428520525,2.0
33,7,Chandler Kinney,2.093,1.1557191210180295,0.552183048742489,3.0
33,7,Danny Amendola,2.182,0.8121179320366813,0.3721897030415588,3.0
33,7,Dwight Howard ,3.512,0.5587201161298636,0.15908887133538258,2.0
33,7,Ilona Maher,2.586,1.6886253152950939,0.6529873609029753,5.0
33,7,Joey Graziadei,5.085,0.4538512762799957,0.08925295502064813,2.0
33,7,Stephen Nedoroscik,5.542,0.9524406244712283,0.17185864750473265,3.0
34,3,Alix Earle,5.006,2.028319027687232,0.4051775924265345,6.0
34,3,Andy Richter,7.608,2.849992712000937,0.3746047202945501,9.0
34,3,Danielle Fishel,2.716,1.4911631592711667,0.5490291455343028,6.0
34,3,Dylan Efron,6.371,1.5715689068026348,0.2466753895467956,5.0
34,3,Elaine Hendrix,4.385,1.1567683921654814,0.26380122968426034,5.0
34,3,Hilaria Baldwin,6.356,1.9822192596161488,0.3118658369440133,8.0
34,3,Jen Affleck,6.519,5.486505330421246,0.8416176300692201,11.0
34,3,Jordan Chiles,6.318,3.7832775723159924,0.5988093656720469,9.0
34,3,Lauren Jauregui,11.228,0.8053972092481229,0.07173113726826887,2.0
34,3,Robert Irwin,8.97,1.085485273174297,0.12101285096703422,4.0
34,3,Scott Hoying,7.35,2.4056781345989093,0.3273031475644775,8.0
34,3,Whitney Leavitt,5.173,3.950021983948149,0.7635843773338776,10.0
34,4,Alix Earle,7.913,1.8506366082664247,0.23387294430259378,5.0
34,4,Andy Richter,5.801,1.3225536466049868,0.22798718265902201,4.0
34,4,Danielle Fishel,8.427,1.291642109618349,0.15327425057770844,4.0
34,4,Dylan Efron,5.93,3.7286730887814503,0.6287812965904638,8.0
34,4,Elaine Hendrix,7.686,3.710683653071651,0.4827847584012036,9.0
34,4,Hilaria Baldwin,4.879,1.6861797656840158,0.3455994600705095,6.0
34,4,Jen Affleck,1.017,0.1293357171384909,0.12717376316469117,0.0
34,4,Jordan Chiles,5.305,1.5698533178101193,0.29591956980398104,5.0
34,4,Robert Irwin,4.352,1.5951929791221626,0.36654250439387925,5.0
34,4,Scott Hoying,9.972,1.0928908501814856,0.1095959536884763,3.0
34,4,Whitney Leavitt,4.718,2.707361410267533,0.5738366702559418,7.0
34,6,Alix Earle,5.042,1.3957736865925594,0.2768293706054263,5.0
34,6,Andy Richter,5.644,2.9870028768292447,0.5292350951150327,8.0
34,6,Danielle Fishel,3.605,1.8969906624898218,0.5262110020776205,7.0
34,6,Dylan Efron,4.588,2.324577307739981,0.5066646267959855,7.0
34,6,Elaine Hendrix,5.715,0.79775397925138,0.13958949768178128,2.0
34,6,Jen Affleck,4.68,3.598687337148165,0.7689502857154199,8.0
34,6,Jordan Chiles,2.311,1.2743244888578822,0.5514169142613078,3.0
34,6,Robert Irwin,8.603,1.216910790432837,0.1414519110116049,4.0
34,6,Scott Hoying,9.528,0.9476888276824382,0.09946356293896287,3.0
34,6,Whitney Leavitt,5.284,1.907087040745907,0.3609173052130786,6.0
34,7,Alix Earle,4.48,3.524204877702206,0.7866528744870995,8.0
34,7,Andy Richter,5.005,2.5980232340617597,0.5190855612511008,7.0
34,7,Danielle Fishel,6.099,2.0706246609384538,0.33950232184595075,6.0
34,7,Dylan Efron,3.232,1.4192216846533139,0.43911562025164413,5.0
34,7,Elaine Hendrix,6.441,1.7622782483548463,0.27360320576849034,5.0
34,7,Jen Affleck,3.597,1.4271046309320237,0.3967485768507155,4.0
34,7,Jordan Chiles,6.463,1.9047990075751455,0.29472365891616054,7.0
34,7,Robert Irwin,4.214,2.6976807597418717,0.6401710393312462,7.0
34,7,Whitney Leavitt,5.469,2.627154533129131,0.48037201190878237,7.0
34,8,Alix Earle,3.58,0.9308418052851228,0.26001167745394493,4.0
34,8,Andy Richter,2.449,1.077292699111787,0.43989085304687103,3.0
34,8,Danielle Fishel,5.932,0.9870918652032091,0.1664011910322335,2.0
34,8,Dylan Efron,4.772,2.1200260636394335,0.44426363445922745,6.0
34,8,Elaine Hendrix,4.965,3.1821220751097687,0.6409107905558447,7.0
34,8,Jordan Chiles,6.381,1.1828940097228653,0.1853775285571016,5.0
34,8,Robert Irwin,4.658,2.8839822040632206,0.6191460292106528,7.0
34,8,Whitney Leavitt,3.263,1.4845992843306355,0.45497986035263116,4.0
34,9,Alix Earle,4.92,1.8775316575560383,0.38161212551952,4.0
34,9,Andy Richter,5.446,0.6476909012048134,0.11892965501373733,2.0
34,9,Dylan Efron,4.321,2.701713948266592,0.6252520130216599,6.0
34,9,Elaine Hendrix,3.679,2.346799196025614,0.6378905126462664,5.0
34,9,Jordan Chiles,3.43,0.5073040088126225,0.14790204338560423,1.0
34,9,Robert Irwin,2.935,2.0176337244023865,0.6874390883824145,5.0
34,9,Whitney Leavitt,3.269,1.3440407156948206,0.4111473587319733,4.0
34,10,Alix Earle,2.969,1.0597934525944959,0.3569529985161657,3.0
34,10,Dylan Efron,4.999,0.6414128237028087,0.1283082263858389,2.0
34,10,Elaine Hendrix,2.78,1.6000500492672596,0.5755575716788703,5.0
34,10,Jordan Chiles,3.741,1.983898902377552,0.5303124571979556,5.0
34,10,Robert Irwin,2.893,0.891260537298351,0.30807484870319773,3.0
34,10,Whitney Leavitt,3.618,2.280630894572219,0.6303567978364342,5.0
