Celebrity,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,Age,Season,results,placement,Score,Week,Judge_ID,Final_Rank,Final_Status,Elim_Week,Active,Total_Score,Max_Possible_Score,Percent_Score,Standardized_Score,Num_Judges,Week_Rank
Billy Ray Cyrus,Karina Smirnoff,Singer/Rapper,Kentucky,United States,45,4,Eliminated Week 8,5,,10,1,,Eliminated,8.0,0,,0,,,0,
Billy Ray Cyrus,Karina Smirnoff,Singer/Rapper,Kentucky,United States,45,4,Eliminated Week 8,5,,10,2,,Eliminated,8.0,0,,0,,,0,
Billy Ray Cyrus,Karina Smirnoff,Singer/Rapper,Kentucky,United States,45,4,Eliminated Week 8,5,,10,3,,Eliminated,8.0,0,,0,,,0,
Billy Ray Cyrus,Karina Smirnoff,Singer/Rapper,Kentucky,United States,45,4,Eliminated Week 8,5,,10,4,,Eliminated,8.0,0,,0,,,0,
Billy Ray Cyrus,Karina Smirnoff,Singer/Rapper,Kentucky,United States,45,4,Eliminated Week 8,5,,11,1,,Eliminated,8.0,0,,0,,,0,
Billy Ray Cyrus,Karina Smirnoff,Singer/Rapper,Kentucky,United States,45,4,Eliminated Week 8,5,,11,2,,Eliminated,8.0,0,,0,,,0,
Billy Ray Cyrus,Karina Smirnoff,Singer/Rapper,Kentucky,United States,45,4,Eliminated Week 8,5,,11,3,,Eliminated,8.0,0,,0,,,0,
Billy Ray Cyrus,Karina Smirnoff,Singer/Rapper,Kentucky,United States,45,4,Eliminated Week 8,5,,11,4,,Eliminated,8.0,0,,0,,,0,
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,6.0,1,1,,Eliminated,5.0,1,16.0,30,0.07766990291262135,-0.8464989719746504,3,7.0
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,5.0,1,2,,Eliminated,5.0,1,16.0,30,0.07766990291262135,-0.8464989719746504,3,7.0
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,5.0,1,3,,Eliminated,5.0,1,16.0,30,0.07766990291262135,-0.8464989719746504,3,7.0
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,,1,4,,Eliminated,5.0,1,16.0,30,0.07766990291262135,-0.8464989719746504,3,7.0
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,6.0,2,1,,Eliminated,5.0,1,18.0,30,0.07346938775510205,-1.6679675863210393,3,7.0
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,6.0,2,2,,Eliminated,5.0,1,18.0,30,0.07346938775510205,-1.6679675863210393,3,7.0
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,6.0,2,3,,Eliminated,5.0,1,18.0,30,0.07346938775510205,-1.6679675863210393,3,7.0
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,,2,4,,Eliminated,5.0,1,18.0,30,0.07346938775510205,-1.6679675863210393,3,7.0
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,6.0,3,1,,Eliminated,5.0,1,16.0,30,0.07339449541284404,-2.3757725695052176,3,5.0
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,5.0,3,2,,Eliminated,5.0,1,16.0,30,0.07339449541284404,-2.3757725695052176,3,5.0
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,5.0,3,3,,Eliminated,5.0,1,16.0,30,0.07339449541284404,-2.3757725695052176,3,5.0
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,,3,4,,Eliminated,5.0,1,16.0,30,0.07339449541284404,-2.3757725695052176,3,5.0
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,6.0,4,1,,Eliminated,5.0,1,15.0,30,0.07894736842105263,-1.394305348049333,3,7.0
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,4.0,4,2,,Eliminated,5.0,1,15.0,30,0.07894736842105263,-1.394305348049333,3,7.0
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,5.0,4,3,,Eliminated,5.0,1,15.0,30,0.07894736842105263,-1.394305348049333,3,7.0
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,,4,4,,Eliminated,5.0,1,15.0,30,0.07894736842105263,-1.394305348049333,3,7.0
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,4.0,5,1,,Eliminated,5.0,1,13.0,30,0.07386363636363637,-1.6570343122169822,3,8.0
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,5.0,5,2,,Eliminated,5.0,1,13.0,30,0.07386363636363637,-1.6570343122169822,3,8.0
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,4.0,5,3,,Eliminated,5.0,1,13.0,30,0.07386363636363637,-1.6570343122169822,3,8.0
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,,5,4,,Eliminated,5.0,1,13.0,30,0.07386363636363637,-1.6570343122169822,3,8.0
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,,6,1,,Eliminated,5.0,0,,0,,,0,
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,,6,2,,Eliminated,5.0,0,,0,,,0,
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,,6,3,,Eliminated,5.0,0,,0,,,0,
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,,6,4,,Eliminated,5.0,0,,0,,,0,
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,,7,1,,Eliminated,5.0,0,,0,,,0,
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,,7,2,,Eliminated,5.0,0,,0,,,0,
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,,7,3,,Eliminated,5.0,0,,0,,,0,
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,,7,4,,Eliminated,5.0,0,,0,,,0,
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,,8,1,,Eliminated,5.0,0,,0,,,0,
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,,8,2,,Eliminated,5.0,0,,0,,,0,
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,,8,3,,Eliminated,5.0,0,,0,,,0,
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,,8,4,,Eliminated,5.0,0,,0,,,0,
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,,9,1,,Eliminated,5.0,0,,0,,,0,
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,,9,2,,Eliminated,5.0,0,,0,,,0,
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,,9,3,,Eliminated,5.0,0,,0,,,0,
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,,9,4,,Eliminated,5.0,0,,0,,,0,
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,,10,1,,Eliminated,5.0,0,,0,,,0,
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,,10,2,,Eliminated,5.0,0,,0,,,0,
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,,10,3,,Eliminated,5.0,0,,0,,,0,
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,,10,4,,Eliminated,5.0,0,,0,,,0,
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,,11,1,,Eliminated,5.0,0,,0,,,0,
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,,11,2,,Eliminated,5.0,0,,0,,,0,
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,,11,3,,Eliminated,5.0,0,,0,,,0,
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,,11,4,,Eliminated,5.0,0,,0,,,0,
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,6.0,1,1,,Eliminated,6.0,1,18.0,30,0.08737864077669903,-0.22573305919323994,3,5.0
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,6.0,1,2,,Eliminated,6.0,1,18.0,30,0.08737864077669903,-0.22573305919323994,3,5.0
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,6.0,1,3,,Eliminated,6.0,1,18.0,30,0.08737864077669903,-0.22573305919323994,3,5.0
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,,1,4,,Eliminated,6.0,1,18.0,30,0.08737864077669903,-0.22573305919323994,3,5.0
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,8.0,2,1,,Eliminated,6.0,1,24.0,30,0.09795918367346938,0.6742847689382921,3,3.0
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,8.0,2,2,,Eliminated,6.0,1,24.0,30,0.09795918367346938,0.6742847689382921,3,3.0
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,8.0,2,3,,Eliminated,6.0,1,24.0,30,0.09795918367346938,0.6742847689382921,3,3.0
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,,2,4,,Eliminated,6.0,1,24.0,30,0.09795918367346938,0.6742847689382921,3,3.0
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,8.0,3,1,,Eliminated,6.0,1,24.0,30,0.11009174311926606,0.9011551125709443,3,1.0
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,8.0,3,2,,Eliminated,6.0,1,24.0,30,0.11009174311926606,0.9011551125709443,3,1.0
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,8.0,3,3,,Eliminated,6.0,1,24.0,30,0.11009174311926606,0.9011551125709443,3,1.0
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,,3,4,,Eliminated,6.0,1,24.0,30,0.11009174311926606,0.9011551125709443,3,1.0
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,7.0,4,1,,Eliminated,6.0,1,23.0,30,0.12105263157894737,0.4309671075788849,3,4.0
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,8.0,4,2,,Eliminated,6.0,1,23.0,30,0.12105263157894737,0.4309671075788849,3,4.0
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,8.0,4,3,,Eliminated,6.0,1,23.0,30,0.12105263157894737,0.4309671075788849,3,4.0
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,,4,4,,Eliminated,6.0,1,23.0,30,0.12105263157894737,0.4309671075788849,3,4.0
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,7.0,5,1,,Eliminated,6.0,1,21.0,30,0.11931818181818182,-0.1841149235796647,3,5.0
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,7.0,5,2,,Eliminated,6.0,1,21.0,30,0.11931818181818182,-0.1841149235796647,3,5.0
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,7.0,5,3,,Eliminated,6.0,1,21.0,30,0.11931818181818182,-0.1841149235796647,3,5.0
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,,5,4,,Eliminated,6.0,1,21.0,30,0.11931818181818182,-0.1841149235796647,3,5.0
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,7.0,6,1,,Eliminated,6.0,1,23.0,30,0.13529411764705881,-0.3916747259003199,3,4.0
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,8.0,6,2,,Eliminated,6.0,1,23.0,30,0.13529411764705881,-0.3916747259003199,3,4.0
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,8.0,6,3,,Eliminated,6.0,1,23.0,30,0.13529411764705881,-0.3916747259003199,3,4.0
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,,6,4,,Eliminated,6.0,1,23.0,30,0.13529411764705881,-0.3916747259003199,3,4.0
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,,7,1,,Eliminated,6.0,0,,0,,,0,
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,,7,2,,Eliminated,6.0,0,,0,,,0,
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,,7,3,,Eliminated,6.0,0,,0,,,0,
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,,7,4,,Eliminated,6.0,0,,0,,,0,
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,,8,1,,Eliminated,6.0,0,,0,,,0,
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,,8,2,,Eliminated,6.0,0,,0,,,0,
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,,8,3,,Eliminated,6.0,0,,0,,,0,
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,,8,4,,Eliminated,6.0,0,,0,,,0,
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,,9,1,,Eliminated,6.0,0,,0,,,0,
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,,9,2,,Eliminated,6.0,0,,0,,,0,
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,,9,3,,Eliminated,6.0,0,,0,,,0,
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,,9,4,,Eliminated,6.0,0,,0,,,0,
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,,10,1,,Eliminated,6.0,0,,0,,,0,
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,,10,2,,Eliminated,6.0,0,,0,,,0,
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,,10,3,,Eliminated,6.0,0,,0,,,0,
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,,10,4,,Eliminated,6.0,0,,0,,,0,
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,,11,1,,Eliminated,6.0,0,,0,,,0,
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,,11,2,,Eliminated,6.0,0,,0,,,0,
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,,11,3,,Eliminated,6.0,0,,0,,,0,
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,,11,4,,Eliminated,6.0,0,,0,,,0,
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,7.0,1,1,,Eliminated,9.0,1,21.0,30,0.10194174757281553,0.7054158099788757,3,3.0
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,7.0,1,2,,Eliminated,9.0,1,21.0,30,0.10194174757281553,0.7054158099788757,3,3.0
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,7.0,1,3,,Eliminated,9.0,1,21.0,30,0.10194174757281553,0.7054158099788757,3,3.0
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,,1,4,,Eliminated,9.0,1,21.0,30,0.10194174757281553,0.7054158099788757,3,3.0
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,7.0,2,1,,Eliminated,9.0,1,22.0,30,0.08979591836734693,-0.10646601614815168,3,4.0
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,8.0,2,2,,Eliminated,9.0,1,22.0,30,0.08979591836734693,-0.10646601614815168,3,4.0
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,7.0,2,3,,Eliminated,9.0,1,22.0,30,0.08979591836734693,-0.10646601614815168,3,4.0
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,,2,4,,Eliminated,9.0,1,22.0,30,0.08979591836734693,-0.10646601614815168,3,4.0
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,8.0,3,1,,Eliminated,9.0,1,24.0,30,0.11009174311926606,0.9011551125709443,3,1.0
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,8.0,3,2,,Eliminated,9.0,1,24.0,30,0.11009174311926606,0.9011551125709443,3,1.0
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,8.0,3,3,,Eliminated,9.0,1,24.0,30,0.11009174311926606,0.9011551125709443,3,1.0
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,,3,4,,Eliminated,9.0,1,24.0,30,0.11009174311926606,0.9011551125709443,3,1.0
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,7.0,4,1,,Eliminated,9.0,1,24.0,30,0.12631578947368421,0.6591261645324121,3,3.0
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,9.0,4,2,,Eliminated,9.0,1,24.0,30,0.12631578947368421,0.6591261645324121,3,3.0
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,8.0,4,3,,Eliminated,9.0,1,24.0,30,0.12631578947368421,0.6591261645324121,3,3.0
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,,4,4,,Eliminated,9.0,1,24.0,30,0.12631578947368421,0.6591261645324121,3,3.0
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,8.0,5,1,,Eliminated,9.0,1,24.0,30,0.13636363636363635,0.3682298471593294,3,4.0
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,8.0,5,2,,Eliminated,9.0,1,24.0,30,0.13636363636363635,0.3682298471593294,3,4.0
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,8.0,5,3,,Eliminated,9.0,1,24.0,30,0.13636363636363635,0.3682298471593294,3,4.0
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,,5,4,,Eliminated,9.0,1,24.0,30,0.13636363636363635,0.3682298471593294,3,4.0
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,8.0,6,1,,Eliminated,9.0,1,24.0,30,0.1411764705882353,-0.08703882797784862,3,3.0
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,8.0,6,2,,Eliminated,9.0,1,24.0,30,0.1411764705882353,-0.08703882797784862,3,3.0
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,8.0,6,3,,Eliminated,9.0,1,24.0,30,0.1411764705882353,-0.08703882797784862,3,3.0
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,,6,4,,Eliminated,9.0,1,24.0,30,0.1411764705882353,-0.08703882797784862,3,3.0
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,9.0,7,1,,Eliminated,9.0,1,27.0,30,0.17475728155339806,0.3275608910402092,3,2.0
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,9.0,7,2,,Eliminated,9.0,1,27.0,30,0.17475728155339806,0.3275608910402092,3,2.0
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,9.0,7,3,,Eliminated,9.0,1,27.0,30,0.17475728155339806,0.3275608910402092,3,2.0
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,,7,4,,Eliminated,9.0,1,27.0,30,0.17475728155339806,0.3275608910402092,3,2.0
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,8.0,8,1,,Eliminated,9.0,1,23.5,30,0.18725099601593626,-0.4518259957799245,3,4.0
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,7.5,8,2,,Eliminated,9.0,1,23.5,30,0.18725099601593626,-0.4518259957799245,3,4.0
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,8.0,8,3,,Eliminated,9.0,1,23.5,30,0.18725099601593626,-0.4518259957799245,3,4.0
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,,8,4,,Eliminated,9.0,1,23.5,30,0.18725099601593626,-0.4518259957799245,3,4.0
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,9.5,9,1,,Eliminated,9.0,1,29.0,30,0.24472573839662448,-1.507556722888818,3,3.0
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,10.0,9,2,,Eliminated,9.0,1,29.0,30,0.24472573839662448,-1.507556722888818,3,3.0
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,9.5,9,3,,Eliminated,9.0,1,29.0,30,0.24472573839662448,-1.507556722888818,3,3.0
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,,9,4,,Eliminated,9.0,1,29.0,30,0.24472573839662448,-1.507556722888818,3,3.0
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,,10,1,,Eliminated,9.0,0,,0,,,0,
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,,10,2,,Eliminated,9.0,0,,0,,,0,
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,,10,3,,Eliminated,9.0,0,,0,,,0,
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,,10,4,,Eliminated,9.0,0,,0,,,0,
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,,11,1,,Eliminated,9.0,0,,0,,,0,
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,,11,2,,Eliminated,9.0,0,,0,,,0,
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,,11,3,,Eliminated,9.0,0,,0,,,0,
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,,11,4,,Eliminated,9.0,0,,0,,,0,
Joey Fatone,Kym Johnson,Singer/Rapper,New York,United States,30,4,2nd Place,2,8.0,1,1,2.0,Finalist,,1,24.0,30,0.11650485436893204,1.6365646791509914,3,1.0
Joey Fatone,Kym Johnson,Singer/Rapper,New York,United States,30,4,2nd Place,2,8.0,1,2,2.0,Finalist,,1,24.0,30,0.11650485436893204,1.6365646791509914,3,1.0
Joey Fatone,Kym Johnson,Singer/Rapper,New York,United States,30,4,2nd Place,2,8.0,1,3,2.0,Finalist,,1,24.0,30,0.11650485436893204,1.6365646791509914,3,1.0
Joey Fatone,Kym Johnson,Singer/Rapper,New York,United States,30,4,2nd Place,2,,1,4,2.0,Finalist,,1,24.0,30,0.11650485436893204,1.6365646791509914,3,1.0
Joey Fatone,Kym Johnson,Singer/Rapper,New York,United States,30,4,2nd Place,2,8.0,2,1,2.0,Finalist,,1,24.0,30,0.09795918367346938,0.6742847689382921,3,3.0
Joey Fatone,Kym Johnson,Singer/Rapper,New York,United States,30,4,2nd Place,2,8.0,2,2,2.0,Finalist,,1,24.0,30,0.09795918367346938,0.6742847689382921,3,3.0
Joey Fatone,Kym Johnson,Singer/Rapper,New York,United States,30,4,2nd Place,2,8.0,2,3,2.0,Finalist,,1,24.0,30,0.09795918367346938,0.6742847689382921,3,3.0
Joey Fatone,Kym Johnson,Singer/Rapper,New York,United States,30,4,2nd Place,2,,2,4,2.0,Finalist,,1,24.0,30,0.09795918367346938,0.6742847689382921,3,3.0
Joey Fatone,Kym Johnson,Singer/Rapper,New York,United States,30,4,2nd Place,2,8.0,3,1,2.0,Finalist,,1,24.0,30,0.11009174311926606,0.9011551125709443,3,1.0
Joey Fatone,Kym Johnson,Singer/Rapper,New York,United States,30,4,2nd Place,2,8.0,3,2,2.0,Finalist,,1,24.0,30,0.11009174311926606,0.9011551125709443,3,1.0
Joey Fatone,Kym Johnson,Singer/Rapper,New York,United States,30,4,2nd Place,2,8.0,3,3,2.0,Finalist,,1,24.0,30,0.11009174311926606,0.9011551125709443,3,1.0
Joey Fatone,Kym Johnson,Singer/Rapper,New York,United States,30,4,2nd Place,2,,3,4,2.0,Finalist,,1,24.0,30,0.11009174311926606,0.9011551125709443,3,1.0
Joey Fatone,Kym Johnson,Singer/Rapper,New York,United States,30,4,2nd Place,2,10.0,4,1,2.0,Finalist,,1,28.0,30,0.14736842105263157,1.5717623923465212,3,1.0
Joey Fatone,Kym Johnson,Singer/Rapper,New York,United States,30,4,2nd Place,2,9.0,4,2,2.0,Finalist,,1,28.0,30,0.14736842105263157,1.5717623923465212,3,1.0
Joey Fatone,Kym Johnson,Singer/Rapper,New York,United States,30,4,2nd Place,2,9.0,4,3,2.0,Finalist,,1,28.0,30,0.14736842105263157,1.5717623923465212,3,1.0
Joey Fatone,Kym Johnson,Singer/Rapper,New York,United States,30,4,2nd Place,2,,4,4,2.0,Finalist,,1,28.0,30,0.14736842105263157,1.5717623923465212,3,1.0
