Season,Celebrity,Week,Total_Score,Num_Judges,Avg_Score,Std_Score,Age,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,results,placement,Final_Rank,Final_Status,Elim_Week,Active,Max_Possible_Score,Percent_Score,Standardized_Score,Week_Rank
13,Carson Kressley,9,,0,,,41,Anna Trebunskaya,TV Personality,Pennsylvania,United States,Eliminated Week 5,8,,Eliminated,5.0,0,0,,,
13,Carson Kressley,10,,0,,,41,Anna Trebunskaya,TV Personality,Pennsylvania,United States,Eliminated Week 5,8,,Eliminated,5.0,0,0,,,
13,Carson Kressley,11,,0,,,41,Anna Trebunskaya,TV Personality,Pennsylvania,United States,Eliminated Week 5,8,,Eliminated,5.0,0,0,,,
13,Chaz Bono,1,17.0,3,5.666666666666667,0.5773502691896257,42,Lacey Schwimmer,TV Personality,California,United States,Eliminated Week 6,7,,Eliminated,6.0,1,30,0.07834101382488479,-0.4171898534736916,6.0
13,Chaz Bono,2,17.0,3,5.666666666666667,0.5773502691896257,42,Lacey Schwimmer,TV Personality,California,United States,Eliminated Week 6,7,,Eliminated,6.0,1,30,0.07623318385650224,-1.75662013130736,6.0
13,Chaz Bono,3,18.0,3,6.0,0.0,42,Lacey Schwimmer,TV Personality,California,United States,Eliminated Week 6,7,,Eliminated,6.0,1,30,0.0759493670886076,-2.2873312086296145,6.0
13,Chaz Bono,4,21.0,3,7.0,0.0,42,Lacey Schwimmer,TV Personality,California,United States,Eliminated Week 6,7,,Eliminated,6.0,1,30,0.10047846889952153,-0.8111071056538125,5.0
13,Chaz Bono,5,21.0,3,7.0,0.0,42,Lacey Schwimmer,TV Personality,California,United States,Eliminated Week 6,7,,Eliminated,6.0,1,30,0.11170212765957446,-0.9622504486493763,5.0
13,Chaz Bono,6,19.0,3,6.333333333333333,0.5773502691896257,42,Lacey Schwimmer,TV Personality,California,United States,Eliminated Week 6,7,,Eliminated,6.0,1,30,0.1144578313253012,-1.276808333681326,6.0
13,Chaz Bono,7,,0,,,42,Lacey Schwimmer,TV Personality,California,United States,Eliminated Week 6,7,,Eliminated,6.0,0,0,,,
13,Chaz Bono,8,,0,,,42,Lacey Schwimmer,TV Personality,California,United States,Eliminated Week 6,7,,Eliminated,6.0,0,0,,,
13,Chaz Bono,9,,0,,,42,Lacey Schwimmer,TV Personality,California,United States,Eliminated Week 6,7,,Eliminated,6.0,0,0,,,
13,Chaz Bono,10,,0,,,42,Lacey Schwimmer,TV Personality,California,United States,Eliminated Week 6,7,,Eliminated,6.0,0,0,,,
13,Chaz Bono,11,,0,,,42,Lacey Schwimmer,TV Personality,California,United States,Eliminated Week 6,7,,Eliminated,6.0,0,0,,,
13,Chynna Phillips,1,22.0,3,7.333333333333333,0.5773502691896257,43,Tony Dovolani,Singer/Rapper,California,United States,Eliminated Week 4,9,,Eliminated,4.0,1,30,0.10138248847926268,1.5083017779433485,1.0
13,Chynna Phillips,2,21.0,3,7.0,0.0,43,Tony Dovolani,Singer/Rapper,California,United States,Eliminated Week 4,9,,Eliminated,4.0,1,30,0.09417040358744394,0.3903600291794129,3.0
13,Chynna Phillips,3,26.0,3,8.666666666666666,0.5773502691896258,43,Tony Dovolani,Singer/Rapper,California,United States,Eliminated Week 4,9,,Eliminated,4.0,1,30,0.10970464135021098,0.9229582069908975,2.0
13,Chynna Phillips,4,21.0,3,7.0,0.0,43,Tony Dovolani,Singer/Rapper,California,United States,Eliminated Week 4,9,,Eliminated,4.0,1,30,0.10047846889952153,-0.8111071056538125,5.0
13,Chynna Phillips,5,,0,,,43,Tony Dovolani,Singer/Rapper,California,United States,Eliminated Week 4,9,,Eliminated,4.0,0,0,,,
13,Chynna Phillips,6,,0,,,43,Tony Dovolani,Singer/Rapper,California,United States,Eliminated Week 4,9,,Eliminated,4.0,0,0,,,
13,Chynna Phillips,7,,0,,,43,Tony Dovolani,Singer/Rapper,California,United States,Eliminated Week 4,9,,Eliminated,4.0,0,0,,,
13,Chynna Phillips,8,,0,,,43,Tony Dovolani,Singer/Rapper,California,United States,Eliminated Week 4,9,,Eliminated,4.0,0,0,,,
13,Chynna Phillips,9,,0,,,43,Tony Dovolani,Singer/Rapper,California,United States,Eliminated Week 4,9,,Eliminated,4.0,0,0,,,
13,Chynna Phillips,10,,0,,,43,Tony Dovolani,Singer/Rapper,California,United States,Eliminated Week 4,9,,Eliminated,4.0,0,0,,,
13,Chynna Phillips,11,,0,,,43,Tony Dovolani,Singer/Rapper,California,United States,Eliminated Week 4,9,,Eliminated,4.0,0,0,,,
13,David Arquette,1,18.0,3,6.0,0.0,40,Kym Johnson,Actor/Actress,Virginia,United States,Eliminated Week 7,6,,Eliminated,7.0,1,30,0.08294930875576037,-0.03209152719028355,5.0
13,David Arquette,2,18.0,3,6.0,0.0,40,Kym Johnson,Actor/Actress,Virginia,United States,Eliminated Week 7,6,,Eliminated,7.0,1,30,0.08071748878923767,-1.2198750911856668,5.0
13,David Arquette,3,24.0,3,8.0,0.0,40,Kym Johnson,Actor/Actress,Virginia,United States,Eliminated Week 7,6,,Eliminated,7.0,1,30,0.10126582278481013,0.12038585308576948,3.0
13,David Arquette,4,23.0,3,7.666666666666667,0.5773502691896257,40,Kym Johnson,Actor/Actress,Virginia,United States,Eliminated Week 7,6,,Eliminated,7.0,1,30,0.11004784688995216,-0.081110710565381,4.0
13,David Arquette,5,25.0,3,8.333333333333334,0.5773502691896258,40,Kym Johnson,Actor/Actress,Virginia,United States,Eliminated Week 7,6,,Eliminated,7.0,1,30,0.13297872340425532,0.5773502691896257,2.0
13,David Arquette,6,23.0,3,7.666666666666667,0.5773502691896257,40,Kym Johnson,Actor/Actress,Virginia,United States,Eliminated Week 7,6,,Eliminated,7.0,1,30,0.13855421686746988,-0.1934558081335345,3.0
13,David Arquette,7,23.5,3,7.833333333333333,0.2886751345948129,40,Kym Johnson,Actor/Actress,Virginia,United States,Eliminated Week 7,6,,Eliminated,7.0,1,30,0.16040955631399317,-0.6298581677452558,5.0
13,David Arquette,8,,0,,,40,Kym Johnson,Actor/Actress,Virginia,United States,Eliminated Week 7,6,,Eliminated,7.0,0,0,,,
13,David Arquette,9,,0,,,40,Kym Johnson,Actor/Actress,Virginia,United States,Eliminated Week 7,6,,Eliminated,7.0,0,0,,,
13,David Arquette,10,,0,,,40,Kym Johnson,Actor/Actress,Virginia,United States,Eliminated Week 7,6,,Eliminated,7.0,0,0,,,
13,David Arquette,11,,0,,,40,Kym Johnson,Actor/Actress,Virginia,United States,Eliminated Week 7,6,,Eliminated,7.0,0,0,,,
13,Elisabetta Canalis,1,15.0,3,5.0,0.0,33,Valentin Chmerkovskiy,Actor/Actress,,Italy,Eliminated Week 2,11,,Eliminated,2.0,1,30,0.06912442396313365,-1.1873865060405075,8.0
13,Elisabetta Canalis,2,21.0,3,7.0,0.0,33,Valentin Chmerkovskiy,Actor/Actress,,Italy,Eliminated Week 2,11,,Eliminated,2.0,1,30,0.09417040358744394,0.3903600291794129,3.0
13,Elisabetta Canalis,3,,0,,,33,Valentin Chmerkovskiy,Actor/Actress,,Italy,Eliminated Week 2,11,,Eliminated,2.0,0,0,,,
13,Elisabetta Canalis,4,,0,,,33,Valentin Chmerkovskiy,Actor/Actress,,Italy,Eliminated Week 2,11,,Eliminated,2.0,0,0,,,
13,Elisabetta Canalis,5,,0,,,33,Valentin Chmerkovskiy,Actor/Actress,,Italy,Eliminated Week 2,11,,Eliminated,2.0,0,0,,,
13,Elisabetta Canalis,6,,0,,,33,Valentin Chmerkovskiy,Actor/Actress,,Italy,Eliminated Week 2,11,,Eliminated,2.0,0,0,,,
13,Elisabetta Canalis,7,,0,,,33,Valentin Chmerkovskiy,Actor/Actress,,Italy,Eliminated Week 2,11,,Eliminated,2.0,0,0,,,
13,Elisabetta Canalis,8,,0,,,33,Valentin Chmerkovskiy,Actor/Actress,,Italy,Eliminated Week 2,11,,Eliminated,2.0,0,0,,,
13,Elisabetta Canalis,9,,0,,,33,Valentin Chmerkovskiy,Actor/Actress,,Italy,Eliminated Week 2,11,,Eliminated,2.0,0,0,,,
13,Elisabetta Canalis,10,,0,,,33,Valentin Chmerkovskiy,Actor/Actress,,Italy,Eliminated Week 2,11,,Eliminated,2.0,0,0,,,
13,Elisabetta Canalis,11,,0,,,33,Valentin Chmerkovskiy,Actor/Actress,,Italy,Eliminated Week 2,11,,Eliminated,2.0,0,0,,,
13,Hope Solo,1,21.0,3,7.0,0.0,30,Maksim Chmerkoskiy,Athlete,Washington,United States,Eliminated Week 9,4,,Eliminated,9.0,1,30,0.0967741935483871,1.1232034516599405,2.0
13,Hope Solo,2,19.0,3,6.333333333333333,0.5773502691896257,30,Maksim Chmerkoskiy,Athlete,Washington,United States,Eliminated Week 9,4,,Eliminated,9.0,1,30,0.08520179372197309,-0.6831300510639735,4.0
13,Hope Solo,3,24.0,3,8.0,0.0,30,Maksim Chmerkoskiy,Athlete,Washington,United States,Eliminated Week 9,4,,Eliminated,9.0,1,30,0.10126582278481013,0.12038585308576948,3.0
13,Hope Solo,4,24.0,3,8.0,0.0,30,Maksim Chmerkoskiy,Athlete,Washington,United States,Eliminated Week 9,4,,Eliminated,9.0,1,30,0.11483253588516747,0.28388748697883476,3.0
13,Hope Solo,5,24.0,3,8.0,0.0,30,Maksim Chmerkoskiy,Athlete,Washington,United States,Eliminated Week 9,4,,Eliminated,9.0,1,30,0.1276595744680851,0.19245008972987526,3.0
13,Hope Solo,6,20.0,3,6.666666666666667,0.5773502691896257,30,Maksim Chmerkoskiy,Athlete,Washington,United States,Eliminated Week 9,4,,Eliminated,9.0,1,30,0.12048192771084337,-1.0059702022943782,5.0
13,Hope Solo,7,25.0,3,8.333333333333334,0.28867513459481275,30,Maksim Chmerkoskiy,Athlete,Washington,United States,Eliminated Week 9,4,,Eliminated,9.0,1,30,0.17064846416382254,0.4008188340197069,3.0
13,Hope Solo,8,26.0,3,8.666666666666666,0.28867513459481275,30,Maksim Chmerkoskiy,Athlete,Washington,United States,Eliminated Week 9,4,,Eliminated,9.0,1,30,0.20077220077220076,0.03940552031195559,2.0
13,Hope Solo,9,24.4998,3,8.1666,0.0,30,Maksim Chmerkoskiy,Athlete,Washington,United States,Eliminated Week 9,4,,Eliminated,9.0,1,30,0.20675023945248716,-1.4188825716450857,4.0
13,Hope Solo,10,,0,,,30,Maksim Chmerkoskiy,Athlete,Washington,United States,Eliminated Week 9,4,,Eliminated,9.0,0,0,,,
13,Hope Solo,11,,0,,,30,Maksim Chmerkoskiy,Athlete,Washington,United States,Eliminated Week 9,4,,Eliminated,9.0,0,0,,,
13,J.R. Martinez,1,22.0,3,7.333333333333333,0.5773502691896257,28,Karina Smirnoff,Actor/Actress,Louisiana,United States,1st Place,1,1.0,Winner,,1,30,0.10138248847926268,1.5083017779433485,1.0
13,J.R. Martinez,2,22.0,3,7.333333333333333,0.5773502691896258,28,Karina Smirnoff,Actor/Actress,Louisiana,United States,1st Place,1,1.0,Winner,,1,30,0.09865470852017937,0.9271050693011061,2.0
13,J.R. Martinez,3,26.0,3,8.666666666666666,0.5773502691896258,28,Karina Smirnoff,Actor/Actress,Louisiana,United States,1st Place,1,1.0,Winner,,1,30,0.10970464135021098,0.9229582069908975,2.0
13,J.R. Martinez,4,26.0,3,8.666666666666666,0.5773502691896258,28,Karina Smirnoff,Actor/Actress,Louisiana,United States,1st Place,1,1.0,Winner,,1,30,0.12440191387559808,1.0138838820672662,2.0
13,J.R. Martinez,5,28.0,3,9.333333333333334,0.5773502691896255,28,Karina Smirnoff,Actor/Actress,Louisiana,United States,1st Place,1,1.0,Winner,,1,30,0.14893617021276595,1.7320508075688772,1.0
13,J.R. Martinez,6,29.0,3,9.666666666666666,0.5773502691896258,28,Karina Smirnoff,Actor/Actress,Louisiana,United States,1st Place,1,1.0,Winner,,1,30,0.1746987951807229,1.431572980188153,1.0
13,J.R. Martinez,7,24.0,3,8.0,0.5,28,Karina Smirnoff,Actor/Actress,Louisiana,United States,1st Place,1,1.0,Winner,,1,30,0.16382252559726962,-0.2862991671569349,4.0
13,J.R. Martinez,8,30.0,3,10.0,0.0,28,Karina Smirnoff,Actor/Actress,Louisiana,United States,1st Place,1,1.0,Winner,,1,30,0.23166023166023167,1.615626332790157,1.0
13,J.R. Martinez,9,28.0,3,9.333333333333334,0.28867513459481275,28,Karina Smirnoff,Actor/Actress,Louisiana,United States,1st Place,1,1.0,Winner,,1,30,0.2362879168266533,-0.44984840584807145,3.0
13,J.R. Martinez,10,28.1665,3,9.388833333333332,0.2545839023452451,28,Karina Smirnoff,Actor/Actress,Louisiana,United States,1st Place,1,1.0,Winner,,1,30,0.33333293885414844,-0.0002449734679321651,2.0
13,J.R. Martinez,11,,0,,,28,Karina Smirnoff,Actor/Actress,Louisiana,United States,1st Place,1,1.0,Winner,,0,0,,,
13,Kristin Cavallari,1,19.0,3,6.333333333333333,0.5773502691896257,24,Mark Ballas,TV Personality,Colorado,United States,Eliminated Week 3,10,,Eliminated,3.0,1,30,0.08755760368663594,0.3530067990931245,4.0
13,Kristin Cavallari,2,22.0,3,7.333333333333333,0.5773502691896257,24,Mark Ballas,TV Personality,Colorado,United States,Eliminated Week 3,10,,Eliminated,3.0,1,30,0.09865470852017937,0.9271050693011061,2.0
13,Kristin Cavallari,3,24.0,3,8.0,0.0,24,Mark Ballas,TV Personality,Colorado,United States,Eliminated Week 3,10,,Eliminated,3.0,1,30,0.10126582278481013,0.12038585308576948,3.0
13,Kristin Cavallari,4,,0,,,24,Mark Ballas,TV Personality,Colorado,United States,Eliminated Week 3,10,,Eliminated,3.0,0,0,,,
13,Kristin Cavallari,5,,0,,,24,Mark Ballas,TV Personality,Colorado,United States,Eliminated Week 3,10,,Eliminated,3.0,0,0,,,
13,Kristin Cavallari,6,,0,,,24,Mark Ballas,TV Personality,Colorado,United States,Eliminated Week 3,10,,Eliminated,3.0,0,0,,,
13,Kristin Cavallari,7,,0,,,24,Mark Ballas,TV Personality,Colorado,United States,Eliminated Week 3,10,,Eliminated,3.0,0,0,,,
13,Kristin Cavallari,8,,0,,,24,Mark Ballas,TV Personality,Colorado,United States,Eliminated Week 3,10,,Eliminated,3.0,0,0,,,
13,Kristin Cavallari,9,,0,,,24,Mark Ballas,TV Personality,Colorado,United States,Eliminated Week 3,10,,Eliminated,3.0,0,0,,,
13,Kristin Cavallari,10,,0,,,24,Mark Ballas,TV Personality,Colorado,United States,Eliminated Week 3,10,,Eliminated,3.0,0,0,,,
13,Kristin Cavallari,11,,0,,,24,Mark Ballas,TV Personality,Colorado,United States,Eliminated Week 3,10,,Eliminated,3.0,0,0,,,
13,Metta World Peace (Ron),1,14.0,3,4.666666666666667,0.5773502691896257,31,Peta Murgatroyd,Athlete,New York,United States,Eliminated Week 1,12,,Eliminated,1.0,1,30,0.06451612903225806,-1.5724848323239156,9.0
13,Metta World Peace (Ron),2,,0,,,31,Peta Murgatroyd,Athlete,New York,United States,Eliminated Week 1,12,,Eliminated,1.0,0,0,,,
13,Metta World Peace (Ron),3,,0,,,31,Peta Murgatroyd,Athlete,New York,United States,Eliminated Week 1,12,,Eliminated,1.0,0,0,,,
13,Metta World Peace (Ron),4,,0,,,31,Peta Murgatroyd,Athlete,New York,United States,Eliminated Week 1,12,,Eliminated,1.0,0,0,,,
13,Metta World Peace (Ron),5,,0,,,31,Peta Murgatroyd,Athlete,New York,United States,Eliminated Week 1,12,,Eliminated,1.0,0,0,,,
13,Metta World Peace (Ron),6,,0,,,31,Peta Murgatroyd,Athlete,New York,United States,Eliminated Week 1,12,,Eliminated,1.0,0,0,,,
13,Metta World Peace (Ron),7,,0,,,31,Peta Murgatroyd,Athlete,New York,United States,Eliminated Week 1,12,,Eliminated,1.0,0,0,,,
13,Metta World Peace (Ron),8,,0,,,31,Peta Murgatroyd,Athlete,New York,United States,Eliminated Week 1,12,,Eliminated,1.0,0,0,,,
13,Metta World Peace (Ron),9,,0,,,31,Peta Murgatroyd,Athlete,New York,United States,Eliminated Week 1,12,,Eliminated,1.0,0,0,,,
13,Metta World Peace (Ron),10,,0,,,31,Peta Murgatroyd,Athlete,New York,United States,Eliminated Week 1,12,,Eliminated,1.0,0,0,,,
13,Metta World Peace (Ron),11,,0,,,31,Peta Murgatroyd,Athlete,New York,United States,Eliminated Week 1,12,,Eliminated,1.0,0,0,,,
13,Nancy Grace,1,16.0,3,5.333333333333333,0.5773502691896258,51,Tristan MacManus,TV Personality,Georgia,United States,Eliminated Week 8,5,,Eliminated,8.0,1,30,0.07373271889400922,-0.8022881797570995,7.0
13,Nancy Grace,2,21.0,3,7.0,1.0,51,Tristan MacManus,TV Personality,Georgia,United States,Eliminated Week 8,5,,Eliminated,8.0,1,30,0.09417040358744394,0.3903600291794129,3.0
13,Nancy Grace,3,21.0,3,7.0,0.0,51,Tristan MacManus,TV Personality,Georgia,United States,Eliminated Week 8,5,,Eliminated,8.0,1,30,0.08860759493670886,-1.0834726777719226,5.0
13,Nancy Grace,4,21.0,3,7.0,0.0,51,Tristan MacManus,TV Personality,Georgia,United States,Eliminated Week 8,5,,Eliminated,8.0,1,30,0.10047846889952153,-0.8111071056538125,5.0
13,Nancy Grace,5,22.0,3,7.333333333333333,0.5773502691896258,51,Tristan MacManus,TV Personality,Georgia,United States,Eliminated Week 8,5,,Eliminated,8.0,1,30,0.11702127659574468,-0.5773502691896257,4.0
13,Nancy Grace,6,24.0,3,8.0,1.0,51,Tristan MacManus,TV Personality,Georgia,United States,Eliminated Week 8,5,,Eliminated,8.0,1,30,0.14457831325301204,0.07738232325341342,2.0
13,Nancy Grace,7,22.0,3,7.333333333333333,0.2886751345948129,51,Tristan MacManus,TV Personality,Georgia,United States,Eliminated Week 8,5,,Eliminated,8.0,1,30,0.15017064846416384,-1.6605351695102184,6.0
13,Nancy Grace,8,22.0,3,7.333333333333333,0.2886751345948129,51,Tristan MacManus,TV Personality,Georgia,United States,Eliminated Week 8,5,,Eliminated,8.0,1,30,0.16988416988416988,-1.536815292166246,4.0
13,Nancy Grace,9,,0,,,51,Tristan MacManus,TV Personality,Georgia,United States,Eliminated Week 8,5,,Eliminated,8.0,0,0,,,
13,Nancy Grace,10,,0,,,51,Tristan MacManus,TV Personality,Georgia,United States,Eliminated Week 8,5,,Eliminated,8.0,0,0,,,
13,Nancy Grace,11,,0,,,51,Tristan MacManus,TV Personality,Georgia,United States,Eliminated Week 8,5,,Eliminated,8.0,0,0,,,
13,Ricki Lake,1,20.0,3,6.666666666666667,0.5773502691896257,42,Derek Hough,Actor/Actress,New York,United States,3rd Place,3,3.0,Finalist,,1,30,0.09216589861751152,0.7381051253765325,3.0
13,Ricki Lake,2,23.0,3,7.666666666666667,0.5773502691896257,42,Derek Hough,Actor/Actress,New York,United States,3rd Place,3,3.0,Finalist,,1,30,0.1031390134529148,1.4638501094227994,1.0
13,Ricki Lake,3,27.0,3,9.0,0.0,42,Derek Hough,Actor/Actress,New York,United States,3rd Place,3,3.0,Finalist,,1,30,0.11392405063291139,1.3242443839434614,1.0
13,Ricki Lake,4,29.0,3,9.666666666666666,0.5773502691896258,42,Derek Hough,Actor/Actress,New York,United States,3rd Place,3,3.0,Finalist,,1,30,0.13875598086124402,2.1088784746999134,1.0
13,Ricki Lake,5,24.0,3,8.0,0.0,42,Derek Hough,Actor/Actress,New York,United States,3rd Place,3,3.0,Finalist,,1,30,0.1276595744680851,0.19245008972987526,3.0
13,Ricki Lake,6,29.0,3,9.666666666666666,0.5773502691896258,42,Derek Hough,Actor/Actress,New York,United States,3rd Place,3,3.0,Finalist,,1,30,0.1746987951807229,1.431572980188153,1.0
13,Ricki Lake,7,26.5,3,8.833333333333334,0.28867513459481275,42,Derek Hough,Actor/Actress,New York,United States,3rd Place,3,3.0,Finalist,,1,30,0.18088737201365188,1.4314958357846697,1.0
13,Ricki Lake,8,26.0,3,8.666666666666666,0.28867513459481314,42,Derek Hough,Actor/Actress,New York,United States,3rd Place,3,3.0,Finalist,,1,30,0.20077220077220076,0.03940552031195559,2.0
13,Ricki Lake,9,33.4999,3,11.166633333333332,0.28867513459481275,42,Derek Hough,Actor/Actress,New York,United States,3rd Place,3,3.0,Finalist,,1,30,0.2827007708893286,1.0728048735265345,1.0
13,Ricki Lake,10,27.999899999999997,3,9.3333,0.0,42,Derek Hough,Actor/Actress,New York,United States,3rd Place,3,3.0,Finalist,,1,30,0.33136133188796163,-1.2246223662827624,3.0
13,Ricki Lake,11,,0,,,42,Derek Hough,Actor/Actress,New York,United States,3rd Place,3,3.0,Finalist,,0,0,,,
13,Rob Kardashian,1,16.0,3,5.333333333333333,0.5773502691896257,24,Cheryl Burke,TV Personality,California,United States,2nd Place,2,2.0,Finalist,,1,30,0.07373271889400922,-0.8022881797570995,7.0
13,Rob Kardashian,2,21.0,3,7.0,0.0,24,Cheryl Burke,TV Personality,California,United States,2nd Place,2,2.0,Finalist,,1,30,0.09417040358744394,0.3903600291794129,3.0
13,Rob Kardashian,3,24.0,3,8.0,0.0,24,Cheryl Burke,TV Personality,California,United States,2nd Place,2,2.0,Finalist,,1,30,0.10126582278481013,0.12038585308576948,3.0
13,Rob Kardashian,4,24.0,3,8.0,0.0,24,Cheryl Burke,TV Personality,California,United States,2nd Place,2,2.0,Finalist,,1,30,0.11483253588516747,0.28388748697883476,3.0
13,Rob Kardashian,5,25.0,3,8.333333333333334,0.5773502691896258,24,Cheryl Burke,TV Personality,California,United States,2nd Place,2,2.0,Finalist,,1,30,0.13297872340425532,0.5773502691896257,2.0
13,Rob Kardashian,6,22.0,3,7.333333333333333,0.5773502691896257,24,Cheryl Burke,TV Personality,California,United States,2nd Place,2,2.0,Finalist,,1,30,0.13253012048192772,-0.4642939395204824,4.0
13,Rob Kardashian,7,25.5,3,8.5,0.5,24,Cheryl Burke,TV Personality,California,United States,2nd Place,2,2.0,Finalist,,1,30,0.17406143344709898,0.7443778346080278,2.0
13,Rob Kardashian,8,25.5,3,8.5,0.0,24,Cheryl Burke,TV Personality,California,United States,2nd Place,2,2.0,Finalist,,1,30,0.1969111969111969,-0.1576220812478196,3.0
13,Rob Kardashian,9,32.4998,3,10.833266666666667,0.28867513459481275,24,Cheryl Burke,TV Personality,California,United States,2nd Place,2,2.0,Finalist,,1,30,0.27426107283153095,0.7959261039666264,2.0
13,Rob Kardashian,10,28.333199999999998,3,9.4444,0.0,24,Cheryl Burke,TV Personality,California,United States,2nd Place,2,2.0,Finalist,,1,30,0.33530572925789,1.2248673397507208,1.0
13,Rob Kardashian,11,,0,,,24,Cheryl Burke,TV Personality,California,United States,2nd Place,2,2.0,Finalist,,0,0,,,
14,Donald Driver,1,21.0,3,7.0,0.0,37,Peta Murgatroyd,Athlete,Texas,United States,1st Place,1,1.0,Winner,,1,30,0.07777777777777778,-0.7276068751089989,4.0
14,Donald Driver,2,24.0,3,8.0,0.0,37,Peta Murgatroyd,Athlete,Texas,United States,1st Place,1,1.0,Winner,,1,30,0.08921933085501858,0.5690051108237055,3.0
14,Donald Driver,3,26.0,3,8.666666666666666,0.5773502691896258,37,Peta Murgatroyd,Athlete,Texas,United States,1st Place,1,1.0,Winner,,1,30,0.09285714285714286,0.31622776601683866,4.0
14,Donald Driver,4,27.0,3,9.0,0.0,37,Peta Murgatroyd,Athlete,Texas,United States,1st Place,1,1.0,Winner,,1,30,0.11587982832618025,1.6530380909524498,1.0
14,Donald Driver,5,27.0,3,9.0,1.0,37,Peta Murgatroyd,Athlete,Texas,United States,1st Place,1,1.0,Winner,,1,30,0.12053571428571429,0.6243787409057361,2.0
14,Donald Driver,6,33.9999,3,11.3333,0.0,37,Peta Murgatroyd,Athlete,Texas,United States,1st Place,1,1.0,Winner,,1,30,0.13178291569008133,0.36740355998119734,4.0
14,Donald Driver,7,26.5,3,8.833333333333334,0.28867513459481275,37,Peta Murgatroyd,Athlete,Texas,United States,1st Place,1,1.0,Winner,,1,30,0.1444141689373297,0.2025478734167326,3.0
14,Donald Driver,8,27.5,3,9.166666666666666,0.28867513459481275,37,Peta Murgatroyd,Athlete,Texas,United States,1st Place,1,1.0,Winner,,1,30,0.16819571865443425,0.2526455763199557,3.0
