Season,Week,Celebrity,Rank_mean_sigma0.3,Rank_mean_sigma0.5,Rank_mean_sigma1,Rank_mean_existing,Delta_mean_0.3_minus_0.5,Delta_mean_1_minus_0.5
14,3,Maria Menounos,2.7083333333333335,1.9683333333333333,2.91,3.222,0.7400000000000002,0.9416666666666669
14,3,Melissa Gilbert,7.72,5.676666666666667,8.816666666666666,8.487,2.043333333333333,3.1399999999999997
14,3,Roshon Fegan,6.068333333333333,6.1466666666666665,6.505,6.499,-0.078333333,0.3583333333333334
14,3,Sherri Sheperd,6.1033333333333335,3.9783333333333335,3.4033333333333333,5.606,2.125,-0.575
14,3,William Levy,2.41,3.4066666666666667,2.0866666666666664,3.04,-0.996666667,-1.32
14,4,Donald Driver,2.735,4.388333333333334,5.071666666666666,6.694,-1.653333333,0.6833333333333327
14,4,Gavin DeGraw,5.16,5.51,5.195,4.646,-0.35,-0.315
14,4,Gladys Knight,8.981666666666667,8.798333333333334,8.461666666666666,9.486,0.18333333333333357,-0.336666667
14,4,Jaleel White,6.351666666666667,5.505,4.3116666666666665,5.178,0.8466666666666667,-1.193333333
14,4,Katherine Jenkins,4.778333333333333,3.7816666666666667,4.718333333333334,2.829,0.9966666666666666,0.936666666666667
14,4,Maria Menounos,1.47,1.9716666666666667,3.1666666666666665,7.139,-0.501666667,1.1949999999999998
14,4,Melissa Gilbert,7.576666666666667,5.748333333333333,4.868333333333333,4.084,1.828333333333334,-0.88
14,4,Roshon Fegan,4.051666666666667,4.065,5.13,4.117,-0.013333333,1.0649999999999995
14,4,Sherri Sheperd,7.243333333333333,8.336666666666666,8.28,5.322,-1.093333333,-0.056666667
14,4,William Levy,6.651666666666666,6.895,5.796666666666667,5.505,-0.243333333,-1.098333333
14,5,Donald Driver,3.895,2.7066666666666666,2.5816666666666666,2.399,1.1883333333333335,-0.125
14,5,Gavin DeGraw,9,8.965,9,5.808,0.03500000000000014,0.03500000000000014
14,5,Gladys Knight,6.3116666666666665,6.01,6.36,3.642,0.30166666666666675,0.35000000000000053
14,5,Jaleel White,6.41,6.965,6.55,8.065,-0.555,-0.415
14,5,Katherine Jenkins,2.16,1.8783333333333334,1.765,3.751,0.28166666666666673,-0.113333333
14,5,Maria Menounos,4.335,5.215,6.996666666666667,4.885,-0.88,1.7816666666666672
14,5,Melissa Gilbert,6.581666666666667,6.633333333333334,5.041666666666667,7.643,-0.051666667,-1.591666667
14,5,Roshon Fegan,3.638333333333333,3.9916666666666667,2.5016666666666665,4.756,-0.353333333,-1.49
14,5,William Levy,2.6683333333333334,2.635,4.203333333333333,4.051,0.03333333333333366,1.5683333333333334
14,6,Donald Driver,2.5383333333333336,2.1566666666666667,1.7183333333333333,3.643,0.3816666666666668,-0.438333333
14,6,Gladys Knight,7.545,7.736666666666666,6.295,7.802,-0.191666667,-1.441666667
14,6,Jaleel White,2.6083333333333334,2.0866666666666664,2.705,1.811,0.521666666666667,0.6183333333333336
14,6,Katherine Jenkins,2.2916666666666665,3.3233333333333333,3.945,1.953,-1.031666667,0.6216666666666666
14,6,Maria Menounos,6.121666666666667,6.626666666666667,6.376666666666667,6.777,-0.505,-0.25
14,6,Melissa Gilbert,6.008333333333334,5.54,6.141666666666667,4.62,0.4683333333333337,0.6016666666666666
14,6,Roshon Fegan,6.245,5.491666666666666,5.698333333333333,6.113,0.7533333333333339,0.206666666666667
14,6,William Levy,2.6416666666666666,3.0383333333333336,3.12,3.281,-0.396666667,0.08166666666666655
14,7,Donald Driver,4.533333333333333,4.423333333333333,3.9616666666666664,4.536,0.11000000000000032,-0.461666667
14,7,Jaleel White,2.01,1.3566666666666667,1.4533333333333334,1.728,0.6533333333333331,0.09666666666666668
14,7,Katherine Jenkins,3.06,3.091666666666667,4.706666666666667,4.238,-0.031666667,1.6150000000000002
14,7,Maria Menounos,1.92,2.0016666666666665,1.5533333333333332,3.598,-0.081666667,-0.448333333
14,7,Melissa Gilbert,5.461666666666667,4.93,4.621666666666667,3.468,0.5316666666666672,-0.308333333
14,7,Roshon Fegan,5.5616666666666665,5.656666666666666,6.098333333333334,6.22,-0.095,0.4416666666666673
14,7,William Levy,5.453333333333333,6.54,5.605,4.212,-1.086666667,-0.935
14,9,Donald Driver,2.816666666666667,2.5283333333333333,2.7133333333333334,2.798,0.28833333333333355,0.18500000000000005
14,9,Katherine Jenkins,2.4366666666666665,2.705,2.91,2.05,-0.268333333,0.20500000000000007
14,9,Maria Menounos,2.375,2.1033333333333335,2.0866666666666664,3.604,0.2716666666666665,-0.016666667
14,9,William Levy,2.3716666666666666,2.6633333333333336,2.29,1.548,-0.291666667,-0.373333333
15,1,Apolo Anton Ohno,4.693333333333333,7.633333333333334,8.246666666666666,9.674,-2.94,0.6133333333333324
15,1,Bristol Palin,11.31,9.51,10.088333333333333,9.827,1.8000000000000007,0.5783333333333331
15,1,Drew Lachey,9.558333333333334,8.321666666666667,10.166666666666666,10.688,1.2366666666666664,1.8449999999999989
15,1,Emmitt Smith,2.2933333333333334,3.2066666666666666,3.6466666666666665,4.914,-0.913333333,0.43999999999999995
15,1,Gilles Marini,4.086666666666667,2.815,3.3916666666666666,3.109,1.271666666666667,0.5766666666666667
15,1,Helio Castroneves,8.72,5.676666666666667,5.691666666666666,7.458,3.043333333333334,0.01499999999999968
15,1,Joey Fatone,6.548333333333333,10.761666666666667,8.661666666666667,9.847,-4.213333333,-2.1
15,1,Kelly Monaco,4.526666666666666,3.908333333333333,4.506666666666667,4.36,0.6183333333333332,0.5983333333333336
15,1,Kirstie Alley,9.908333333333333,10.171666666666667,8.776666666666667,4.999,-0.263333333,-1.395
15,1,Melissa Rycroft,9.656666666666666,11.695,10.306666666666667,11.251,-2.038333333,-1.388333333
15,1,Pamela Anderson,11.448333333333334,10.743333333333334,11.813333333333333,9.488,0.7050000000000001,1.0699999999999985
15,1,Sabrina Bryan,2.72,3.18,2.2083333333333335,2.554,-0.46,-0.971666667
15,1,Shawn Johnson,5.53,3.3766666666666665,3.495,2.831,2.1533333333333338,0.11833333333333362
15,2,Apolo Anton Ohno,3.7333333333333334,4.016666666666667,5.273333333333333,5.925,-0.283333333,1.2566666666666668
15,2,Bristol Palin,11.991666666666667,11.333333333333334,10.101666666666667,6.448,0.6583333333333332,-1.231666667
15,2,Drew Lachey,8.415,8.323333333333334,7.678333333333334,7.514,0.09166666666666501,-0.645
15,2,Emmitt Smith,6.6466666666666665,5.841666666666667,5.523333333333333,3.982,0.8049999999999997,-0.318333333
15,2,Gilles Marini,2.0716666666666668,2.7466666666666666,3.7883333333333336,2.988,-0.675,1.041666666666667
15,2,Helio Castroneves,9.41,10.635,9.933333333333334,11.643,-1.225,-0.701666667
15,2,Joey Fatone,5.283333333333333,5.573333333333333,6.205,6.209,-0.29,0.6316666666666668
15,2,Kelly Monaco,7.873333333333333,5.338333333333333,5.03,6.581,2.535,-0.308333333
15,2,Kirstie Alley,6.78,9.61,7.091666666666667,9.343,-2.83,-2.518333333
15,2,Melissa Rycroft,4.62,2.9683333333333333,3.4983333333333335,2.078,1.6516666666666668,0.5300000000000002
15,2,Sabrina Bryan,4.953333333333333,6.581666666666667,8.78,8.041,-1.628333333,2.1983333333333324
15,2,Shawn Johnson,6.221666666666667,5.031666666666666,5.096666666666667,7.248,1.1900000000000004,0.06500000000000039
15,4,Apolo Anton Ohno,7.525,6.973333333333334,8.128333333333334,7,0.5516666666666667,1.1550000000000002
15,4,Bristol Palin,7.078333333333333,4.02,4.96,2.399,3.0583333333333336,0.9400000000000004
15,4,Emmitt Smith,4.326666666666667,4.713333333333333,6.955,4.323,-0.386666667,2.241666666666667
15,4,Gilles Marini,2.3183333333333334,2.808333333333333,2.36,3.033,-0.49,-0.448333333
15,4,Kelly Monaco,6.451666666666667,6.121666666666667,5.3533333333333335,7.222,0.33000000000000007,-0.768333333
15,4,Kirstie Alley,7.013333333333334,7.705,4.705,7.079,-0.691666667,-3
15,4,Melissa Rycroft,3.848333333333333,6.495,6.141666666666667,6.351,-2.646666667,-0.353333333
15,4,Sabrina Bryan,3.6066666666666665,4.695,3.908333333333333,4.695,-1.088333333,-0.786666667
15,4,Shawn Johnson,2.8316666666666666,1.4683333333333333,2.4883333333333333,2.898,1.3633333333333333,1.02
15,6,Apolo Anton Ohno,3.2933333333333334,4.388333333333334,5.176666666666667,5.035,-1.095,0.7883333333333331
15,6,Emmitt Smith,5.73,6.4383333333333335,5.635,4.935,-0.708333333,-0.803333333
15,6,Gilles Marini,3.3933333333333335,3.9916666666666667,3.465,3.499,-0.598333333,-0.526666667
15,6,Kelly Monaco,5.236666666666666,2.441666666666667,3.183333333333333,2.81,2.7949999999999995,0.7416666666666663
15,6,Kirstie Alley,6.258333333333334,5.625,4.7316666666666665,4.488,0.6333333333333337,-0.893333333
15,6,Melissa Rycroft,2.9183333333333334,3.835,3.8733333333333335,3.994,-0.916666667,0.03833333333333355
15,6,Sabrina Bryan,3.66,2.7266666666666666,3.3516666666666666,4.773,0.9333333333333336,0.625
15,6,Shawn Johnson,5.51,6.553333333333334,6.583333333333333,6.466,-1.043333333,0.02999999999999936
16,3,Alexandra Raisman,5.051666666666667,5.098333333333334,5.776666666666666,7.679,-0.046666667,0.6783333333333328
16,3,Andy Dick,8.018333333333333,9.063333333333333,8.966666666666667,8.886,-1.045,-0.096666667
16,3,D. L. Hughley,10.943333333333333,10.636666666666667,10.785,10.675,0.30666666666666664,0.14833333333333343
16,3,Ingo Rademacher,6.14,5.716666666666667,3.815,1.818,0.4233333333333329,-1.901666667
16,3,Jacoby Jones,1.5016666666666667,2.9,3.2466666666666666,5.982,-1.398333333,0.3466666666666667
16,3,Kellie Pickler,2.9283333333333332,2.6033333333333335,3.3016666666666667,2.765,0.32499999999999973,0.6983333333333333
16,3,Lisa Vanderpump,6.456666666666667,6.033333333333333,6.623333333333333,4.61,0.4233333333333338,0.5899999999999999
16,3,Sean Lowe,7.068333333333333,6.115,6.931666666666667,6.557,0.9533333333333331,0.8166666666666664
16,3,Victor Ortiz,4.431666666666667,4.6433333333333335,6.381666666666667,4.923,-0.211666667,1.7383333333333333
16,3,Wynonna Judd,9.896666666666667,9.828333333333333,5.75,6.528,0.06833333333333336,-4.078333333
16,3,Zendaya,3.5633333333333335,3.361666666666667,4.421666666666667,5.577,0.20166666666666666,1.06
16,4,Alexandra Raisman,1.9283333333333332,2.745,3.945,5.352,-0.816666667,1.1999999999999997
16,4,Andy Dick,7.605,8.4,7.35,9.598,-0.795,-1.05
16,4,D. L. Hughley,4.703333333333333,3.955,4.548333333333333,5.777,0.7483333333333331,0.5933333333333328
16,4,Ingo Rademacher,6.94,7.641666666666667,8.823333333333334,3.237,-0.701666667,1.1816666666666675
16,4,Jacoby Jones,4.181666666666667,3.7683333333333335,2.135,1.652,0.4133333333333331,-1.633333333
16,4,Kellie Pickler,3.535,3.2116666666666664,5.191666666666666,6.47,0.3233333333333337,1.98
16,4,Lisa Vanderpump,8.605,8.108333333333333,6.605,7.424,0.4966666666666679,-1.503333333
16,4,Sean Lowe,7.248333333333333,6.473333333333334,7.133333333333334,5.492,0.7749999999999995,0.6600000000000001
16,4,Victor Ortiz,8.745,8.49,7.283333333333333,4.427,0.254999999999999,-1.206666667
16,4,Zendaya,1.5083333333333333,2.2066666666666666,1.985,5.571,-0.698333333,-0.221666667
16,5,Alexandra Raisman,4.745,4.696666666666666,6.431666666666667,6.487,0.04833333333333378,1.7350000000000003
16,5,Andy Dick,8.551666666666666,8.345,7.72,6.84,0.20666666666666522,-0.625
16,5,D. L. Hughley,8.428333333333333,8.326666666666666,8.21,5.138,0.10166666666666657,-0.116666667
16,5,Ingo Rademacher,5.658333333333333,5.42,4.258333333333334,4.412,0.23833333333333329,-1.161666667
16,5,Jacoby Jones,2.9283333333333332,4.058333333333334,2.973333333333333,4.901,-1.13,-1.085
16,5,Kellie Pickler,1.9466666666666668,1.9916666666666667,2.216666666666667,4.429,-0.045,0.2250000000000001
16,5,Sean Lowe,4.781666666666666,4.9783333333333335,6.8566666666666665,4.207,-0.196666667,1.878333333333333
16,5,Victor Ortiz,6.088333333333333,5.151666666666666,4.463333333333333,6.275,0.9366666666666665,-0.688333333
16,5,Zendaya,1.8716666666666666,2.0316666666666667,1.87,2.311,-0.16,-0.161666667
16,6,Alexandra Raisman,2.415,1.8933333333333333,2.285,3.618,0.5216666666666667,0.39166666666666683
16,6,Andy Dick,7.21,6.223333333333334,4.46,4.484,0.9866666666666664,-1.763333333
16,6,Ingo Rademacher,4.593333333333334,4.815,5.073333333333333,5.326,-0.221666667,0.25833333333333286
16,6,Jacoby Jones,3.775,5.676666666666667,5.668333333333333,6.032,-1.901666667,-0.008333333
16,6,Kellie Pickler,2.82,2.9466666666666668,5.301666666666667,5.3,-0.126666667,2.355
16,6,Sean Lowe,6.236666666666666,6.623333333333333,6.065,4.219,-0.386666667,-0.558333333
16,6,Victor Ortiz,6.136666666666667,5.406666666666666,5.051666666666667,5.085,0.7300000000000004,-0.355
16,6,Zendaya,2.8133333333333335,2.415,2.095,1.936,0.39833333333333343,-0.32
16,7,Alexandra Raisman,1.45,1.8566666666666667,1.4466666666666668,2.03,-0.406666667,-0.41
16,7,Andy Dick,7,6.861666666666666,6.183333333333334,4.47,0.13833333333333364,-0.678333333
16,7,Ingo Rademacher,3.83,3.2283333333333335,1.855,1.985,0.6016666666666666,-1.373333333
16,7,Jacoby Jones,5.383333333333334,6.03,5.895,5.411,-0.646666667,-0.135
16,7,Kellie Pickler,2.21,2.8366666666666664,4.011666666666667,4.245,-0.626666667,1.1750000000000003
16,7,Sean Lowe,5.42,4.2683333333333335,4.326666666666667,5.464,1.1516666666666664,0.05833333333333357
16,7,Zendaya,2.7066666666666666,2.9183333333333334,4.281666666666666,4.395,-0.211666667,1.3633333333333328
16,8,Alexandra Raisman,2.808333333333333,3.3866666666666667,2.2483333333333335,2.635,-0.578333333,-1.138333333
16,8,Ingo Rademacher,3.941666666666667,3.8566666666666665,3.56,4.552,0.08500000000000041,-0.296666667
16,8,Jacoby Jones,4.5183333333333335,4.0216666666666665,4.241666666666666,3.513,0.49666666666666703,0.21999999999999975
16,8,Kellie Pickler,2.111666666666667,1.6833333333333333,2.433333333333333,3.832,0.42833333333333345,0.7499999999999998
16,8,Sean Lowe,5.701666666666667,5.471666666666667,5.631666666666667,3.968,0.23000000000000043,0.16000000000000014
16,8,Zendaya,1.9183333333333332,2.58,2.885,2.5,-0.661666667,0.3049999999999997
16,9,Alexandra Raisman,4.278333333333333,4.101666666666667,2.6933333333333334,2.15,0.17666666666666675,-1.408333333
16,9,Ingo Rademacher,2.905,3.035,3.4616666666666664,4.436,-0.13,0.4266666666666663
16,9,Jacoby Jones,2.546666666666667,2.4066666666666667,2.533333333333333,2.259,0.14000000000000012,0.12666666666666648
16,9,Kellie Pickler,1.835,2.73,2.243333333333333,1.728,-0.895,-0.486666667
16,9,Zendaya,3.435,2.7266666666666666,4.068333333333333,4.427,0.7083333333333335,1.3416666666666668
16,10,Alexandra Raisman,2.4833333333333334,3.1866666666666665,2.1366666666666667,2.765,-0.703333333,-1.05
16,10,Jacoby Jones,3.2116666666666664,2.2083333333333335,2.975,3.042,1.003333333333333,0.7666666666666666
16,10,Kellie Pickler,2.0683333333333334,2.3183333333333334,3.3233333333333333,3.12,-0.25,1.005
16,10,Zendaya,2.236666666666667,2.2866666666666666,1.565,1.073,-0.05,-0.721666667
17,2,Amber Riley,5.5616666666666665,5.503333333333333,4.775,6.483,0.05833333333333357,-0.728333333
17,2,Bill Engvall,6.136666666666667,5.818333333333333,5.5216666666666665,6.838,0.31833333333333336,-0.296666667
17,2,Bill Nye,11.415,10.516666666666667,8.836666666666666,8.345,0.8983333333333317,-1.68
17,2,Brant Daugherty,5.716666666666667,5.06,5.201666666666667,4.896,0.6566666666666672,0.1416666666666675
17,2,Christina Milian,3.118333333333333,4.008333333333334,4.59,5.275,-0.89,0.5816666666666661
17,2,Corbin Bleu,2.2416666666666667,2.078333333333333,3.895,5.343,0.16333333333333355,1.8166666666666669
17,2,Elizabeth Berkley Lauren,1.9633333333333334,2.2933333333333334,2.691666666666667,1.655,-0.33,0.39833333333333343
17,2,Jack Osbourne,5.75,7.885,9.07,6.055,-2.135,1.1850000000000005
17,2,Keyshawn Johnson,10.283333333333333,8.595,8.166666666666666,6.039,1.6883333333333326,-0.428333333
17,2,Leah Remini,7.291666666666667,11.26,11.683333333333334,11.847,-3.968333333,0.4233333333333338
17,2,Nicole "Snooki" Polizzi,10.046666666666667,7.583333333333333,6.261666666666667,6.558,2.463333333333334,-1.321666667
17,2,Valerie Harper,8.475,7.398333333333333,7.306666666666667,8.666,1.0766666666666662,-0.091666667
17,3,Amber Riley,5.653333333333333,6.2283333333333335,5.576666666666667,6.577,-0.575,-0.651666667
17,3,Bill Engvall,4.3,4.966666666666667,4.668333333333333,4.907,-0.666666667,-0.298333333
17,3,Bill Nye,10.153333333333334,9.658333333333333,9.35,9.884,0.495000000000001,-0.308333333
17,3,Brant Daugherty,3.735,5.761666666666667,5.065,6.174,-2.026666667,-0.696666667
17,3,Christina Milian,3.28,2.51,4.208333333333333,5.705,0.77,1.6983333333333333
17,3,Corbin Bleu,4.935,5.873333333333333,6.296666666666667,4.244,-0.938333333,0.4233333333333338
17,3,Elizabeth Berkley Lauren,6.943333333333333,4.435,5.223333333333334,5.059,2.5083333333333337,0.788333333333334
17,3,Jack Osbourne,8.205,7.9366666666666665,6.905,6.851,0.26833333333333353,-1.031666667
17,3,Leah Remini,4.9783333333333335,4.22,3.158333333333333,2.354,0.7583333333333337,-1.061666667
17,3,Nicole "Snooki" Polizzi,2.9716666666666667,3.41,4.835,4.284,-0.438333333,1.4249999999999998
17,3,Valerie Harper,10.845,11,10.713333333333333,9.961,-0.155,-0.286666667
17,4,Amber Riley,1.5133333333333334,1.4816666666666667,2.618333333333333,1.165,0.03166666666666673,1.1366666666666665
17,4,Bill Engvall,8.68,8.28,7.141666666666667,6.289,0.40000000000000036,-1.138333333
17,4,Brant Daugherty,8.258333333333333,8.345,8.426666666666666,8.33,-0.086666667,0.08166666666666522
17,4,Christina Milian,4.283333333333333,4.631666666666667,5.245,5.318,-0.348333333,0.6133333333333333
17,4,Corbin Bleu,2.9983333333333335,2.296666666666667,3.3516666666666666,3.227,0.7016666666666667,1.0549999999999997
17,4,Elizabeth Berkley Lauren,3.13,4.095,4.236666666666666,3.364,-0.965,0.1416666666666666
17,4,Jack Osbourne,4.456666666666667,4.476666666666667,6.008333333333334,7.221,-0.02,1.5316666666666672
17,4,Leah Remini,5.5216666666666665,5.5633333333333335,4.185,6.44,-0.041666667,-1.378333333
17,4,Nicole "Snooki" Polizzi,6.248333333333333,5.83,3.7866666666666666,3.891,0.418333333333333,-2.043333333
17,4,Valerie Harper,9.91,10,10,9.755,-0.09,0
17,5,Amber Riley,5.586666666666667,7.726666666666667,6.1883333333333335,5.33,-2.14,-1.538333333
17,5,Bill Engvall,5.09,4.1033333333333335,5.493333333333333,4.369,0.9866666666666664,1.3899999999999997
17,5,Brant Daugherty,4.895,5.745,3.6783333333333332,3.281,-0.85,-2.066666667
17,5,Christina Milian,4.21,1.3933333333333333,1.1116666666666666,2.9,2.8166666666666664,-0.281666667
17,5,Corbin Bleu,2.7516666666666665,3.6233333333333335,5.06,6.162,-0.871666667,1.436666666666666
17,5,Elizabeth Berkley Lauren,3.9566666666666666,3.5233333333333334,5.08,5.188,0.4333333333333331,1.5566666666666666
17,5,Jack Osbourne,4.99,5.233333333333333,4.908333333333333,6.636,-0.243333333,-0.325
17,5,Leah Remini,8.291666666666666,6.253333333333333,5.808333333333334,4.412,2.038333333333333,-0.445
17,5,Nicole "Snooki" Polizzi,5.2283333333333335,7.398333333333333,7.671666666666667,6.722,-2.17,0.27333333333333343
17,7,Amber Riley,3.441666666666667,4.546666666666667,4.883333333333334,5.736,-1.105,0.3366666666666669
17,7,Bill Engvall,5.575,5.695,5.923333333333333,4.625,-0.12,0.2283333333333326
17,7,Brant Daugherty,4.583333333333333,3.49,4.491666666666666,3.714,1.0933333333333328,1.001666666666666
17,7,Corbin Bleu,2.1783333333333332,3.5483333333333333,4.898333333333333,4.385,-1.37,1.35
17,7,Elizabeth Berkley Lauren,6.448333333333333,5.6066666666666665,4.56,5.478,0.8416666666666668,-1.046666667
17,7,Jack Osbourne,4.17,4.745,4.105,4.756,-0.575,-0.64
17,7,Leah Remini,5.003333333333333,4.983333333333333,4.828333333333333,3.226,0.019999999999999574,-0.155
17,7,Nicole "Snooki" Polizzi,4.6,3.385,2.31,4.08,1.2149999999999999,-1.075
